,Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,media views,media engagements,date,time_extracted,Day,Month,Year
881,lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu #non,1.45E+14,2020-09-16 18:08:00+00:00,216,4,0.018518519,0,0,1,0,0,0,0,38,3,16-09-2020,18:08,16,9,2020
882,praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede #rhoncus,9.27E+15,2020-09-16 18:06:00+00:00,891,15,0.016835017,0,0,0,1,0,0,1,188,13,16-09-2020,18:06,16,9,2020
883,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et #et,6.29E+15,2020-09-16 18:03:00+00:00,1398,41,0.029327611,0,3,11,7,0,0,19,152,1,16-09-2020,18:03,16,9,2020
884,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi #pretium,4.41E+15,2020-09-16 14:07:00+00:00,2568,107,0.041666667,0,3,40,16,0,0,48,0,0,16-09-2020,14:07,16,9,2020
885,felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh #vel,3.95E+15,2020-09-16 12:30:00+00:00,857,6,0.007001167,0,1,2,0,0,1,2,0,0,16-09-2020,12:30,16,9,2020
886,id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea #lacus,5.71E+15,2020-09-16 12:26:00+00:00,852,21,0.024647887,0,1,8,0,0,0,8,154,4,16-09-2020,12:26,16,9,2020
887,scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut #justo,9.51E+15,2020-09-16 00:29:00+00:00,1041,163,0.156580211,0,2,6,0,1,0,15,139,139,16-09-2020,00:29,16,9,2020
888,ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis #lacinia,6.99E+15,2020-09-15 13:21:00+00:00,1153,16,0.013876843,0,0,5,1,0,0,10,0,0,15-09-2020,13:21,15,9,2020
889,ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent #purus,5.96E+15,2020-09-15 12:15:00+00:00,287,5,0.017421603,0,0,3,0,0,0,2,0,0,15-09-2020,12:15,15,9,2020
890,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam #ut,7.52E+14,2020-09-15 02:59:00+00:00,588,4,0.006802721,0,0,0,1,0,0,3,0,0,15-09-2020,02:59,15,9,2020
891,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis #praesent,4.91E+15,2020-09-15 01:49:00+00:00,1197,22,0.018379282,0,1,3,2,4,0,8,490,4,15-09-2020,01:49,15,9,2020
892,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et #sociis,3.76E+14,2020-09-14 21:29:00+00:00,880,54,0.061363636,0,0,4,0,1,0,9,40,40,14-09-2020,21:29,14,9,2020
893,urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros #vel,9.12E+14,2020-09-14 20:19:00+00:00,272,8,0.029411765,0,1,3,0,0,0,0,55,4,14-09-2020,20:19,14,9,2020
894,sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa #consequat,6.32E+15,2020-09-14 19:27:00+00:00,121,7,0.05785124,0,1,1,0,0,0,3,19,2,14-09-2020,19:27,14,9,2020
895,eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui #sed,1.18E+14,2020-09-14 19:10:00+00:00,36,2,0.055555556,0,1,0,0,0,0,1,0,0,14-09-2020,19:10,14,9,2020
896,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit #dapibus,8.58E+15,2020-09-14 19:09:00+00:00,139,9,0.064748201,0,0,1,0,0,0,7,23,1,14-09-2020,19:09,14,9,2020
897,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis #tristique,9.89E+15,2020-09-14 18:19:00+00:00,739,17,0.02300406,0,0,1,1,1,0,4,273,10,14-09-2020,18:19,14,9,2020
898,sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia #convallis,5.51E+14,2020-09-14 17:59:00+00:00,752,4,0.005319149,0,0,2,2,0,0,0,0,0,14-09-2020,17:59,14,9,2020
899,in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed #libero,7.86E+15,2020-09-14 13:55:00+00:00,385,12,0.031168831,0,1,4,2,0,0,5,0,0,14-09-2020,13:55,14,9,2020
900,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et #libero,4.83E+15,2020-09-14 13:54:00+00:00,1667,68,0.040791842,1,0,12,2,2,0,7,44,44,14-09-2020,13:54,14,9,2020
901,luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus #tristique,2.24E+15,2020-09-14 13:43:00+00:00,158,3,0.018987342,0,0,1,0,0,0,2,24,0,14-09-2020,13:43,14,9,2020
902,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus #nibh,6.77E+15,2020-09-14 13:21:00+00:00,2624,18,0.006859756,1,1,2,0,0,0,14,0,0,14-09-2020,13:21,14,9,2020
903,at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at #molestie,7.57E+15,2020-09-14 12:49:00+00:00,783,56,0.071519796,0,0,12,6,32,0,6,0,0,14-09-2020,12:49,14,9,2020
904,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci #ac,7.29E+15,2020-09-14 02:24:00+00:00,577,6,0.010398614,0,0,3,1,1,1,0,0,0,14-09-2020,02:24,14,9,2020
905,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse #dapibus,4.78E+15,2020-09-13 18:53:00+00:00,221,5,0.022624434,0,1,2,0,0,0,2,0,0,13-09-2020,18:53,13,9,2020
906,gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem #consectetuer,5.76E+15,2020-09-13 13:14:00+00:00,203,5,0.024630542,0,1,3,0,0,0,1,0,0,13-09-2020,13:14,13,9,2020
907,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce #imperdiet,8.77E+15,2020-09-13 00:23:00+00:00,35,9,0.257142857,0,0,0,0,3,0,6,0,0,13-09-2020,00:23,13,9,2020
908,felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam #ligula,6.34E+15,2020-09-13 00:22:00+00:00,30,1,0.033333333,0,1,0,0,0,0,0,0,0,13-09-2020,00:22,13,9,2020
909,pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis #mi,7.62E+15,2020-09-13 00:22:00+00:00,26,3,0.115384615,0,1,0,0,0,0,2,0,0,13-09-2020,00:22,13,9,2020
910,pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum #hac,5.19E+13,2020-09-12 19:06:00+00:00,597,24,0.040201005,0,3,9,1,0,0,11,0,0,12-09-2020,19:06,12,9,2020
911,semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh #nibh,4.16E+15,2020-09-12 17:28:00+00:00,270,3,0.011111111,0,1,1,1,0,0,0,0,0,12-09-2020,17:28,12,9,2020
912,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis #mauris,8.07E+15,2020-09-12 16:30:00+00:00,49,0,0,0,0,0,0,0,0,0,0,0,12-09-2020,16:30,12,9,2020
913,vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit #convallis,1.54E+15,2020-09-12 10:45:00+00:00,1441,52,0.036086051,0,3,16,1,2,1,22,260,7,12-09-2020,10:45,12,9,2020
914,pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius #nulla,3.87E+15,2020-09-11 19:10:00+00:00,696,29,0.041666667,1,1,4,1,13,0,4,5,5,11-09-2020,19:10,11,9,2020
915,ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi #primis,6.68E+15,2020-09-11 17:09:00+00:00,235,7,0.029787234,0,1,3,0,0,0,3,0,0,11-09-2020,17:09,11,9,2020
916,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo #odio,1.18E+15,2020-09-11 16:59:00+00:00,2843,26,0.009145269,0,3,11,2,0,0,10,0,0,11-09-2020,16:59,11,9,2020
917,pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis #erat,5.91E+15,2020-09-11 12:33:00+00:00,306,1,0.003267974,0,0,1,0,0,0,0,0,0,11-09-2020,12:33,11,9,2020
918,hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat #sed,8.50E+15,2020-09-11 12:27:00+00:00,1167,9,0.007712082,0,0,6,1,0,0,2,0,0,11-09-2020,12:27,11,9,2020
919,suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis #scelerisque,9.56E+15,2020-09-11 12:11:00+00:00,1174,36,0.030664395,0,1,3,0,0,0,1,31,31,11-09-2020,12:11,11,9,2020
920,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis #lorem,2.45E+15,2020-09-11 11:10:00+00:00,445,7,0.015730337,0,1,3,1,0,0,2,0,0,11-09-2020,11:10,11,9,2020
921,tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique #volutpat,2.27E+15,2020-09-11 01:54:00+00:00,50,0,0,0,0,0,0,0,0,0,10,0,11-09-2020,01:54,11,9,2020
922,orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam #ut,9.72E+15,2020-09-11 01:44:00+00:00,103,2,0.019417476,0,1,1,0,0,0,0,0,0,11-09-2020,01:44,11,9,2020
923,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi #eu,8.64E+15,2020-09-10 19:25:00+00:00,149,2,0.013422819,0,0,0,0,0,0,0,50,2,10-09-2020,19:25,10,9,2020
924,enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris #nascetur,3.83E+15,2020-09-10 19:19:00+00:00,4505,178,0.039511654,5,1,26,6,25,1,29,85,85,10-09-2020,19:19,10,9,2020
925,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus #non,5.79E+15,2020-09-10 18:46:00+00:00,456,14,0.030701754,0,1,5,3,0,0,5,0,0,10-09-2020,18:46,10,9,2020
926,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere #vulputate,1.42E+15,2020-09-10 18:19:00+00:00,2047,71,0.034684905,0,3,10,7,0,5,46,0,0,10-09-2020,18:19,10,9,2020
927,sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam #accumsan,8.16E+15,2020-09-10 15:54:00+00:00,319,9,0.028213166,0,0,3,0,1,0,1,105,4,10-09-2020,15:54,10,9,2020
928,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet #lobortis,9.08E+13,2020-09-10 14:25:00+00:00,61,3,0.049180328,0,0,2,0,0,0,1,0,0,10-09-2020,14:25,10,9,2020
929,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend #non,4.73E+15,2020-09-10 14:09:00+00:00,839,24,0.028605483,1,0,3,7,0,0,13,148,0,10-09-2020,14:09,10,9,2020
930,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas #posuere,2.75E+15,2020-09-10 13:12:00+00:00,1375,65,0.047272727,0,3,10,9,0,0,43,0,0,10-09-2020,13:12,10,9,2020
931,sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit #ridiculus,8.91E+15,2020-09-10 13:02:00+00:00,117,9,0.076923077,0,0,2,0,6,0,1,0,0,10-09-2020,13:02,10,9,2020
932,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget #phasellus,4.06E+15,2020-09-10 00:29:00+00:00,375,6,0.016,0,1,2,0,0,0,3,0,0,10-09-2020,00:29,10,9,2020
933,nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus #libero,6.62E+15,2020-09-10 00:07:00+00:00,33,2,0.060606061,0,0,1,1,0,0,0,0,0,10-09-2020,00:07,10,9,2020
934,quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus #vehicula,3.29E+15,2020-09-09 18:03:00+00:00,789,32,0.040557668,0,0,6,1,0,0,9,16,16,09-09-2020,18:03,9,9,2020
935,porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum #vel,9.90E+15,2020-09-09 18:01:00+00:00,104,4,0.038461538,0,1,2,0,0,0,1,0,0,09-09-2020,18:01,9,9,2020
936,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit #integer,2.97E+13,2020-09-09 16:27:00+00:00,135,5,0.037037037,0,1,3,0,0,0,0,22,1,09-09-2020,16:27,9,9,2020
937,ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget #sollicitudin,1.68E+15,2020-09-09 16:13:00+00:00,191,4,0.020942408,0,0,1,0,0,0,3,25,0,09-09-2020,16:13,9,9,2020
938,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id #odio,9.17E+15,2020-09-09 16:08:00+00:00,248,8,0.032258065,0,1,2,0,0,0,5,0,0,09-09-2020,16:08,9,9,2020
939,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero #morbi,7.74E+15,2020-09-09 16:03:00+00:00,2187,92,0.042066758,1,0,9,9,49,0,24,0,0,09-09-2020,16:03,9,9,2020
940,libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus #commodo,5.10E+15,2020-09-09 15:52:00+00:00,60,1,0.016666667,0,0,1,0,0,0,0,10,0,09-09-2020,15:52,9,9,2020
941,leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac #pellentesque,7.19E+15,2020-09-09 14:01:00+00:00,562,8,0.014234875,0,0,3,0,0,0,4,70,1,09-09-2020,14:01,9,9,2020
942,malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non #libero,7.22E+15,2020-09-09 13:41:00+00:00,355,48,0.135211268,0,1,3,0,1,0,8,35,35,09-09-2020,13:41,9,9,2020
943,hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam #ornare,9.69E+15,2020-09-09 13:11:00+00:00,391,5,0.012787724,0,2,1,0,0,0,2,0,0,09-09-2020,13:11,9,9,2020
944,semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio #felis,7.79E+15,2020-09-09 12:48:00+00:00,306,4,0.013071895,0,0,3,0,0,0,0,50,1,09-09-2020,12:48,9,9,2020
945,ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum #nascetur,8.15E+15,2020-09-09 11:25:00+00:00,1009,156,0.154608523,0,0,9,0,1,0,17,129,129,09-09-2020,11:25,9,9,2020
946,ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae #ridiculus,3.25E+15,2020-09-09 01:10:00+00:00,289,5,0.017301038,0,2,3,0,0,0,0,0,0,09-09-2020,01:10,9,9,2020
947,consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus #ligula,6.82E+14,2020-09-08 21:29:00+00:00,185,1,0.005405405,0,0,1,0,0,0,0,0,0,08-09-2020,21:29,8,9,2020
948,sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper #massa,3.31E+15,2020-09-08 13:15:00+00:00,40,2,0.05,0,0,1,0,0,0,1,0,0,08-09-2020,13:15,8,9,2020
949,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla #sapien,1.94E+15,2020-09-08 13:12:00+00:00,39,4,0.102564103,0,1,1,0,0,0,2,0,0,08-09-2020,13:12,8,9,2020
950,ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum #posuere,8.97E+15,2020-09-08 13:09:00+00:00,35,3,0.085714286,0,1,0,0,0,0,2,0,0,08-09-2020,13:09,8,9,2020
951,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien #eget,3.61E+15,2020-09-08 12:33:00+00:00,379,5,0.013192612,0,1,2,0,0,0,2,0,0,08-09-2020,12:33,8,9,2020
952,in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam #imperdiet,7.34E+15,2020-09-08 12:31:00+00:00,64,3,0.046875,0,1,1,0,0,0,1,0,0,08-09-2020,12:31,8,9,2020
953,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit #sed,6.30E+15,2020-09-08 12:30:00+00:00,112,3,0.026785714,0,1,1,0,0,0,0,12,1,08-09-2020,12:30,8,9,2020
954,vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra #aenean,7.64E+15,2020-09-08 12:23:00+00:00,760,14,0.018421053,0,1,3,0,1,0,1,8,8,08-09-2020,12:23,8,9,2020
955,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl #elementum,2.39E+15,2020-09-08 12:22:00+00:00,68,5,0.073529412,0,1,1,0,0,0,3,0,0,08-09-2020,12:22,8,9,2020
956,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus #odio,6.39E+14,2020-09-08 01:06:00+00:00,186,5,0.02688172,0,1,1,0,1,0,0,66,2,08-09-2020,01:06,8,9,2020
957,fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus #proin,8.63E+15,2020-09-08 00:29:00+00:00,284,17,0.059859155,1,0,3,0,0,0,0,13,13,08-09-2020,00:29,8,9,2020
958,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis #nam,2.17E+15,2020-09-07 16:32:00+00:00,358,45,0.125698324,0,0,3,0,1,0,0,41,41,07-09-2020,16:32,7,9,2020
959,congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in #etiam,8.60E+15,2020-09-06 20:56:00+00:00,759,9,0.011857708,0,0,1,2,0,0,3,227,3,06-09-2020,20:56,6,9,2020
960,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices #odio,1.97E+15,2020-09-06 15:16:00+00:00,129,0,0,0,0,0,0,0,0,0,0,0,06-09-2020,15:16,6,9,2020
961,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper #tortor,9.69E+15,2020-09-06 11:45:00+00:00,238,16,0.067226891,0,1,1,0,8,0,6,0,0,06-09-2020,11:45,6,9,2020
962,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id #felis,2.06E+15,2020-09-05 23:06:00+00:00,1162,36,0.030981067,0,2,1,4,0,0,29,0,0,05-09-2020,23:06,5,9,2020
963,eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam #lorem,5.15E+15,2020-09-05 22:17:00+00:00,858,38,0.044289044,0,2,4,5,0,0,27,0,0,05-09-2020,22:17,5,9,2020
964,porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis #auctor,7.31E+15,2020-09-04 22:11:00+00:00,300,11,0.036666667,0,2,8,0,0,0,1,0,0,04-09-2020,22:11,4,9,2020
965,lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut #integer,5.14E+15,2020-09-04 19:13:00+00:00,115,0,0,0,0,0,0,0,0,0,0,0,04-09-2020,19:13,4,9,2020
966,morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et #ultrices,1.43E+15,2020-09-04 18:52:00+00:00,497,3,0.006036217,0,0,2,0,0,0,0,74,1,04-09-2020,18:52,4,9,2020
967,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus #posuere,7.04E+15,2020-09-04 16:57:00+00:00,969,63,0.06501548,0,2,13,4,0,0,44,0,0,04-09-2020,16:57,4,9,2020
968,nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor #massa,9.72E+15,2020-09-04 16:32:00+00:00,642,20,0.031152648,0,0,7,1,2,0,7,89,3,04-09-2020,16:32,4,9,2020
969,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea #integer,2.41E+15,2020-09-04 13:34:00+00:00,589,7,0.01188455,0,0,4,2,0,0,0,97,1,04-09-2020,13:34,4,9,2020
970,congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla #aliquet,3.73E+15,2020-09-04 13:10:00+00:00,597,14,0.023450586,0,0,8,0,0,0,3,78,3,04-09-2020,13:10,4,9,2020
971,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros #eu,2.45E+15,2020-09-03 23:53:00+00:00,283,8,0.028268551,0,3,1,0,0,0,4,0,0,03-09-2020,23:53,3,9,2020
972,platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer #duis,5.45E+15,2020-09-03 18:13:00+00:00,122,4,0.032786885,0,1,2,0,0,0,1,0,0,03-09-2020,18:13,3,9,2020
973,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum #ut,6.26E+15,2020-09-03 12:36:00+00:00,37,1,0.027027027,0,1,0,0,0,0,0,0,0,03-09-2020,12:36,3,9,2020
974,lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis #praesent,8.33E+15,2020-09-03 10:39:00+00:00,359,6,0.016713092,0,1,1,2,0,0,2,0,0,03-09-2020,10:39,3,9,2020
975,nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat #enim,7.64E+15,2020-09-03 03:17:00+00:00,400,4,0.01,0,1,1,0,0,1,0,75,1,03-09-2020,03:17,3,9,2020
976,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus #amet,9.37E+15,2020-09-02 19:51:00+00:00,586,5,0.008532423,0,0,3,1,0,0,1,0,0,02-09-2020,19:51,2,9,2020
